steel grade;weight;forbidden;mandatory;cost0;cost1;cost2;cost3;cost4;cost5;cost6;flows
K820;77408;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GEBEITST,
K320;25803;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
LK40;11361;0;0;0.00412411;0.00369067;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;GEBEITST,
KM80;25803;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
KM80;25803;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
K210;13505;0;0;0.00129525;0.00149828;0.00214354;0.00521529;0.0135676;0.0294557;0.0488444;CAPL,BT2,
T230;11039;0;0;0.00158981;0.00135924;0.00125336;0.00134575;0.00240134;0.00597483;0.0155024;GALTEC,SDG,BT2,HDG,
K370;25045;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG2,SDG,BT2,HDG,
K110;432535;0;0;0.00126695;0.00141274;0.00192906;0.00454663;0.011855;0.0269928;0.0457948;BAF_HNX,BAF,TTS,ELG,
T230;109685;0;0;0.00140803;0.00126485;0.00125336;0.00161271;0.00348114;0.00903016;0.0221784;SG3,SDG,TTS,HDG,
K110;145273;0;0;0.00126695;0.00141274;0.00192906;0.00454663;0.011855;0.0269928;0.0457948;BAF_HNX,BAF,TTS,ELG,
KM40;39220;0;0;0.00197231;0.00209176;0.00257305;0.0050491;0.0116869;0.023217;0.0395169;GEBEITST,
KM40;39220;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;GEBEITST,
T210;7498;0;0;0.046802;0.046362;0.045592;0.044822;0.044052;0.043282;0.021282;SG2,SDG,BT2,HDG,
LT70;20658;0;0;0.00181556;0.00152333;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;SG3,SDG,BT2,HDG,
K370;11932;0;0;0.00654204;0.00610204;0.00533308;0.00456995;0.00382354;0.00311568;0.00196477;SG2,SDG,BT2,HDG,
KM20;36124;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KT70;104243;0;0;0.00379871;0.00336833;0.00264317;0.00198446;0.00146236;0.00125336;0.00126695;CAPL,TTS,
K370;24880;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG2,SDG,BT2,HDG,
K370;93020;0;0;0.0028463;0.00244632;0.00181556;0.00135924;0.00125336;0.00134575;0.00240134;SG2,SDG,BT2,HDG,
K370;7394;0;0;0.00175477;0.00240134;0.00396752;0.0103575;0.024556;0.0428424;0.0655725;SG2,SDG,BT2,HDG,
K370;102780;0;0;0.00244632;0.00207246;0.00152333;0.00125336;0.00125406;0.00175477;0.00396752;SG2,SDG,BT2,HDG,
K370;103191;0;0;0.00274402;0.00235005;0.00173547;0.00131912;0.00125336;0.00141274;0.00270741;SG2,SDG,BT2,HDG,
KT30;24771;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;GEBEITST,
NB60;15126;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
K350;45413;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
K130;28398;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;BAF_HNX,BAF,TTS,ELG,
KM30;20642;0;0;0.00610204;0.00566213;0.00489585;0.00414042;0.00341243;0.00274359;0.00196477;GEBEITST,
KM30;20642;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KT20;24771;0;0;0.00610204;0.00566213;0.00489585;0.00414042;0.00341243;0.00274359;0.00196477;GEBEITST,
KM50;25803;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;GEBEITST,
LK70;82726;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;SG3,SDG,TTS,HDG,
LK70;82726;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;SG3,SDG,TTS,HDG,
LK70;62045;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
LK70;62045;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
L760;31366;0;0;0.00390709;0.00347564;0.00274402;0.00207246;0.00152333;0.00125336;0.00125406;CAPL,BT2,
K370;17562;0;0;0.0345568;0.0428424;0.0552404;0.0807423;0.111131;0.146417;0.186602;SG2,SDG,BT2,HDG,
K370;49255;0;0;0.00254425;0.00216361;0.00158981;0.00126485;0.00125336;0.00161271;0.00348114;SG2,SDG,BT2,HDG,
KM80;25803;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;GEBEITST,
KM80;20663;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;FULL HARD,TTS,
K210;24288;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;CAPL,TTS,
K210;24288;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
K210;24288;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;CAPL,TTS,
K210;24288;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;CAPL,TTS,
K210;24288;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
KM80;18072;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;FULL HARD,TTS,
KT70;28134;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;FULL HARD,TTS,
KM50;51400;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;ZWART,
L910;23452;0;0;0.0422437;0.0510236;0.0641281;0.0909081;0.122587;0.159165;0.200643;SG3,SDG,BT2,HDG,
K370;25041;0;0;0.00244632;0.00207246;0.00152333;0.00125336;0.00125406;0.00175477;0.00396752;SG2,SDG,BT2,HDG,
K450;158980;0;0;0.00175477;0.00240134;0.00396752;0.0103575;0.024556;0.0428424;0.0655725;FULL HARD,TTS,
LK40;25803;0;0;0.00412411;0.00369067;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;GEBEITST,
LK40;25803;0;0;0.00786204;0.00742204;0.00665204;0.00588204;0.00511204;0.00434241;0.00125336;GEBEITST,
LT80;27743;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;GEBEITST,
LT80;51606;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GEBEITST,
LK40;26319;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;GEBEITST,
KM50;33028;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
LK40;25803;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;GEBEITST,
LK40;25803;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
KM50;23644;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;ZWART,
KM50;23644;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;ZWART,
L620;154352;0;0;0.00257305;0.00330309;0.0050491;0.0116869;0.023217;0.0395169;0.0607021;GALTEC,SDG,TTS,HDG,
L620;42782;0;0;0.00257305;0.00330309;0.0050491;0.0116869;0.023217;0.0395169;0.0607021;GALTEC,SDG,TTS,HDG,
KB30;52428;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K820;275031;0;0;0.00348114;0.00521529;0.00903016;0.0221784;0.0399881;0.0620299;0.0889256;GEBEITST,
K820;169250;0;0;0.00125406;0.00134575;0.00175477;0.00396752;0.0103575;0.024556;0.0428424;GEBEITST,
K820;296187;0;0;0.00336833;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;0.00149828;GEBEITST,
K200;33028;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
K320;16514;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
KM80;26106;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;FULL HARD,TTS,
TB50;24214;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;CAPL,TTS,
TB50;21055;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;CAPL,TTS,
TB50;21055;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;CAPL,TTS,
KB30;263452;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;FULL HARD,TTS,
KB30;240465;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;FULL HARD,TTS,
T230;86870;0;0;0.00158981;0.00135924;0.00125336;0.00134575;0.00240134;0.00597483;0.0155024;GALTEC,SDG,BT2,HDG,
K450;25452;0;0;0.00125406;0.00134575;0.00175477;0.00396752;0.0103575;0.024556;0.0428424;SG2,SDG,BT2,HDG,
K450;106962;0;0;0.00126695;0.00141274;0.00192906;0.00454663;0.011855;0.0269928;0.0457948;GALTEC,SDG,TTS,HDG,
K320;41284;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GEBEITST,
K320;25803;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
K320;33488;0;0;0.00654204;0.00610204;0.00533308;0.00456995;0.00382354;0.00311568;0.00196477;BAF_HNX,BAF,TTS,
K370;51436;0;0;0.00599204;0.00555204;0.00478204;0.00401561;0.00326257;0.00254425;0.00125336;SG2,SDG,BT2,HDG,
K370;25844;0;0;0.00654204;0.00610204;0.00533204;0.00456204;0.00379871;0.00305336;0.00125336;SG2,SDG,BT2,HDG,
K370;35297;0;0;0.00125406;0.00134575;0.00175477;0.00396752;0.0103575;0.024556;0.0428424;GALTEC,SDG,BT2,HDG,
K370;51010;0;0;0.00599204;0.00555204;0.00478204;0.00401561;0.00326257;0.00254425;0.00125336;GALTEC,SDG,BT2,HDG,
K370;25480;0;0;0.00610204;0.00566204;0.00489204;0.00412411;0.00336833;0.00264317;0.00125336;SG2,SDG,BT2,HDG,
K370;51436;0;0;0.00610204;0.00566204;0.00489204;0.00412411;0.00336833;0.00264317;0.00125336;SG2,SDG,BT2,HDG,
KB30;18578;0;0;0.00306541;0.00454663;0.00787307;0.0198783;0.0372283;0.0585848;0.0847841;BAF_HNX,BAF,BT2,
K340;18789;0;0;0.00403409;0.003616;0.00292537;0.00233967;0.00198813;0.00196477;0.00227747;SG2,SDG,BT2,HDG,
K820;77408;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;GEBEITST,
K820;51606;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
K370;5931;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;SG2,SDG,BT2,HDG,
K370;49120;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG2,SDG,BT2,HDG,
K370;49120;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG2,SDG,BT2,HDG,
K210;26370;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
K340;20459;0;0;0.00643204;0.00599204;0.0052236;0.0044619;0.00371934;0.00301968;0.00196477;SG2,SDG,BT2,HDG,
K130;64051;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;BAF_HNX,BAF,BT2,
K220;10446;0;0;0.00135924;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;0.024556;CAPL,BT2,
KM50;25803;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;GEBEITST,
LT70;25751;0;0;0.00140803;0.00126485;0.00125336;0.00161271;0.00348114;0.00903016;0.0221784;SG3,SDG,TTS,HDG,
T210;50708;0;0;0.00149828;0.00192906;0.00306541;0.00787307;0.0198783;0.0372283;0.0585848;GALTEC,SDG,BT2,HDG,
T210;50708;0;0;0.00135924;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;0.024556;GALTEC,SDG,BT2,HDG,
K820;25803;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
K370;11450;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;SG2,SDG,BT2,HDG,
KN40;20828;0;0;0.00390709;0.00347564;0.00274402;0.00207246;0.00152333;0.00125336;0.00125406;CAPL,TTS,
K370;29581;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;SG2,SDG,BT2,HDG,
K370;7115;0;0;0.00283292;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;GALTEC,SDG,TTS,HDG,
K370;27298;0;0;0.0198783;0.0269928;0.0372283;0.0585848;0.0847841;0.115872;0.151858;SG2,SDG,BT2,HDG,
K370;32086;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;SG2,SDG,BT2,HDG,
K370;32086;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;SG2,SDG,BT2,HDG,
K370;32086;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG2,SDG,BT2,HDG,
LK40;16100;0;0;0.00198446;0.00165867;0.00128646;0.00125336;0.00149828;0.00306541;0.00787307;GEBEITST,
T230;9181;0;0;0.00639731;0.00923905;0.0145202;0.0273767;0.0450707;0.0676541;0.0951337;SG3,SDG,TTS,HDG,
K370;21670;0;0;0.00347564;0.00305336;0.00235005;0.00173547;0.00131912;0.00125336;0.00141274;GALTEC,SDG,BT2,HDG,
K140;62668;0;0;0.00731204;0.00687204;0.00610204;0.00533204;0.00456204;0.00379871;0.00125336;BAF_H2,BAF,BT2,
K140;67890;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533204;0.00456204;0.00125336;BAF_H2,BAF,BT2,
LT70;25828;0;0;0.00192906;0.00270741;0.00454663;0.011855;0.0269928;0.0457948;0.0692164;SG3,SDG,BT2,HDG,
L740;11939;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;BAF_HNX,BAF,TTS,ELG,
K370;9996;0;0;0.00274359;0.00241314;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;GALTEC,SDG,BT2,HDG,
K370;21870;0;0;0.00240134;0.00348114;0.00597483;0.0155024;0.0319727;0.0519929;0.0768008;GALTEC,SDG,BT2,HDG,
K370;101820;0;0;0.00198446;0.00165867;0.00128646;0.00125336;0.00149828;0.00306541;0.00787307;GALTEC,SDG,BT2,HDG,
K370;50910;0;0;0.00654204;0.00610204;0.00533204;0.00456204;0.00379871;0.00305336;0.00125336;GALTEC,SDG,BT2,HDG,
K370;9976;0;0;0.00274359;0.00241314;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;GALTEC,SDG,BT2,HDG,
K370;25590;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG2,SDG,BT2,HDG,
K370;8757;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG2,SDG,BT2,HDG,
T230;20911;0;0;0.00257305;0.00330309;0.0050491;0.0116869;0.023217;0.0395169;0.0607021;CAPL,BT2,
KM80;14984;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;FULL HARD,TTS,
K270;97621;0;0;0.00135924;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;0.024556;CAPL,BT2,
K270;97621;0;0;0.00687204;0.00643204;0.00566204;0.00489204;0.00412411;0.00336833;0.00125336;CAPL,BT2,
KT10;30840;0;0;0.00621204;0.00577204;0.00500497;0.00424721;0.00351372;0.00283292;0.00196477;GALTEC,SDG,TTS,HDG,
K270;24385;0;0;0.00423346;0.00379871;0.00305336;0.00235005;0.00173547;0.00131912;0.00125336;CAPL,BT2,
K270;24385;0;0;0.00687204;0.00643204;0.00566204;0.00489204;0.00412411;0.00336833;0.00125336;CAPL,BT2,
K270;10675;0;0;0.00135924;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;0.024556;CAPL,BT2,
K270;76445;0;0;0.00207246;0.00173547;0.00131912;0.00125336;0.00141274;0.00270741;0.00685566;CAPL,BT2,
K270;97441;0;0;0.00423346;0.00379871;0.00305336;0.00235005;0.00173547;0.00131912;0.00125336;CAPL,BT2,
K270;97441;0;0;0.00720204;0.00676204;0.00599204;0.00522204;0.00445204;0.00369067;0.00125336;CAPL,BT2,
KN30;15699;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;CAPL,TTS,
KN30;31397;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;CAPL,TTS,
K140;9599;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;BAF_H2,BAF,BT2,
K140;26240;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;BAF_H2,BAF,BT2,
K140;52479;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;BAF_H2,BAF,BT2,
K140;26240;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;BAF_H2,BAF,BT2,
KT70;16799;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;FULL HARD,BT2,
K370;10139;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;SG2,SDG,BT2,HDG,
T230;25431;0;0;0.00654204;0.00610204;0.00533204;0.00456204;0.00379871;0.00305336;0.00125336;SG2,SDG,TTS,HDG,
KN40;20828;0;0;0.00390709;0.00347564;0.00274402;0.00207246;0.00152333;0.00125336;0.00125406;CAPL,TTS,
LK40;25863;0;0;0.00412411;0.00369067;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;GEBEITST,
LK40;64113;0;0;0.00412411;0.00369067;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;GEBEITST,
K370;12710;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GALTEC,SDG,BT2,HDG,
K370;22606;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GALTEC,SDG,BT2,HDG,
K370;12730;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
K370;22427;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG2,SDG,BT2,HDG,
K440;24952;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;GEBEITST,
K440;52171;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GEBEITST,
K440;52171;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
K440;10751;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GEBEITST,
K370;24729;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG2,SDG,BT2,HDG,
LK40;31272;0;0;0.00412411;0.00369067;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;GEBEITST,
K570;20930;0;0;0.00412411;0.00369067;0.00294935;0.00225602;0.00165867;0.00128646;0.00125336;GEBEITST,
K370;11768;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG2,SDG,BT2,HDG,
KT10;27159;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;SG3,SDG,BT2,HDG,
K370;11427;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;SG2,SDG,BT2,HDG,
K370;6878;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
KN70;21683;1;0;0.00358278;0.0031571;0.00244632;0.00181556;0.00135924;0.00125336;0.00134575;GALTEC,SDG,BT2,HDG,
K350;47477;0;0;0.00131912;0.00125336;0.00126695;0.00192906;0.00454663;0.011855;0.0269928;GEBEITST,
K350;47477;0;0;0.00131912;0.00125336;0.00126695;0.00192906;0.00454663;0.011855;0.0269928;GEBEITST,
K370;25479;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;SG2,SDG,BT2,HDG,
K370;76439;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG2,SDG,BT2,HDG,
K370;101919;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG2,SDG,BT2,HDG,
K320;52222;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;GEBEITST,
K320;26111;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K270;24311;0;0;0.00597483;0.00903016;0.0155024;0.0319727;0.0519929;0.0768008;0.10649;CAPL,TTS,
K110;20280;0;0;0.00301436;0.00404042;0.00639731;0.0145202;0.0273767;0.0450707;0.0676541;BAF_HNX,BAF,TTS,
KM30;42467;0;0;0.00196477;0.00203321;0.00240998;0.00450773;0.0104179;0.0212855;0.0368895;GEBEITST,
KM40;27867;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
TB60;26112;0;0;0.00326257;0.0028463;0.00216361;0.00158981;0.00126485;0.00125336;0.00161271;CAPL,BT2,
LT70;41284;0;0;0.00450773;0.00639731;0.0104179;0.0212855;0.0368895;0.057376;0.082757;FULL HARD,TTS,
K370;19594;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;SG2,SDG,BT2,HDG,
K820;21115;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GEBEITST,
KM70;25803;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
KM50;25803;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
KT10;10790;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
KT10;15525;0;0;0.00786204;0.00742204;0.00665204;0.00588204;0.00511421;0.00435446;0.00196477;GALTEC,SDG,BT2,HDG,
TB60;9953;0;0;0.0130556;0.0177148;0.0252471;0.0422437;0.0641281;0.0909081;0.122587;SG3,SDG,TTS,HDG,
TB60;40243;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;SG3,SDG,TTS,HDG,
K350;5587;0;0;0.00257305;0.00330309;0.0050491;0.0116869;0.023217;0.0395169;0.0607021;GALTEC,SDG,BT2,HDG,
L650;80899;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;CAPL,TTS,ELG,
T210;28104;0;0;0.046582;0.046142;0.045372;0.044602;0.043832;0.043062;0.021062;GALTEC,SDG,TTS,HDG,
K820;20642;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GEBEITST,
K390;25803;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KT10;25486;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;SG3,SDG,TTS,HDG,
KM80;25803;0;0;0.0028463;0.00244632;0.00181556;0.00135924;0.00125336;0.00134575;0.00240134;GEBEITST,
K820;20642;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GEBEITST,
K340;24432;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;SG2,SDG,BT2,HDG,
TB60;52361;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;GALTEC,SDG,TTS,HDG,
K320;63454;0;0;0.00197231;0.00209176;0.00257305;0.0050491;0.0116869;0.023217;0.0395169;GEBEITST,
T230;25458;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;SG3,SDG,TTS,HDG,
K370;125609;0;0;0.00632204;0.00588204;0.00511421;0.00435446;0.003616;0.00292537;0.00196477;GALTEC,SDG,TTS,HDG,
K370;75366;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
KM50;51606;0;0;0.00358278;0.0031571;0.00244632;0.00181556;0.00135924;0.00125336;0.00134575;GEBEITST,
KT70;8567;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;CAPL,BT2,
K450;49717;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG2,SDG,BT2,HDG,
T230;37296;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;GALTEC,SDG,TTS,HDG,
K820;51997;0;0;0.00196477;0.00197231;0.00217226;0.00364156;0.00817559;0.0177148;0.031934;GEBEITST,
K820;77408;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
KM30;25803;0;0;0.00207246;0.00173547;0.00131912;0.00125336;0.00141274;0.00270741;0.00685566;GEBEITST,
K210;27023;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;SG2,SDG,BT2,HDG,
K210;216185;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;SG2,SDG,BT2,HDG,
K210;91000;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;SG2,SDG,BT2,HDG,
K210;25383;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;SG2,SDG,BT2,HDG,
K370;49149;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;SG2,SDG,BT2,HDG,
K570;20642;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
LT70;9392;0;0;0.0951337;0.10841;0.127512;0.16479;0.206968;0.254046;0.306024;SG3,SDG,TTS,HDG,
